filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,rms_std,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,asr,oenv_mean,oenv_var,oenv_std,flatness_mean,flatness_var,flatness_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,label
081946.mp3,30.00275,0.23776048,0.08659647,0.06821919,0.00038575384,0.019640617,791.2438380727601,103748.21780397039,1262.7125208849254,97285.9629506308,1334.0468416844349,1103464.094216937,1050.4589921633956,0.03889123717350746,0.00019729508633746062,-9.488932e-07,0.0039871307,-3.7576817e-06,0.0003097651,133.92857142857142,0.5277185501066098,1.3271011,1.7969218,1.3404931,0.0006981936,1.5849173e-06,0.001258935,-292.18085,128.89703,37.075844,34.400784,-2.6242962,10.285834,-9.075727,-0.38113475,-12.169295,-13.864138,-17.16707,-10.064771,-11.7453,-15.745491,-12.256942,-15.6207,-9.900793,-6.8482256,-6.7444797,-2.3770535,FMA POP
107957.mp3,30.00275,0.336571,0.08716453,0.2677766,0.010520536,0.10256967,1683.2906100572104,356583.51643527934,1782.4287750919787,145293.7350503514,3575.1682436034116,1873075.6776717352,1368.6035502188847,0.09621066681103412,0.0023468607118927154,-3.2933926e-06,0.04039233,0.00017409876,0.02083786,110.29411764705883,0.4690831556503198,2.0733023,6.2055235,2.4910889,0.021777406,0.0009186108,0.030308593,-46.156017,88.41213,3.2395816,30.167356,2.4779162,-0.62362224,-4.1821647,1.1208278,1.5023742,6.111906,1.7573197,5.4987435,0.82536167,4.0257444,-3.0220442,1.6234565,-2.2784133,-1.1688175,-4.4531493,0.28277886,FMA POP
083600.mp3,30.00275,0.30040354,0.0890712,0.02000521,0.00014639743,0.01209948,832.3190324765504,38074.44877365556,1117.9297037746026,88528.98434468017,1392.482342750533,101534.25881252192,318.6444080986232,0.059321486873667374,0.000590412960796228,5.2865977e-05,0.00030598522,1.153259e-05,9.584475e-05,85.22727272727273,0.6204690831556503,1.1802695,2.006417,1.4164805,0.00059941143,3.6516596e-07,0.00060428964,-385.892,158.7873,0.7942613,1.6331131,9.198506,1.5864357,-1.3902813,-3.8598354,-3.3428109,-1.5687081,-4.653155,-4.180754,-4.7625403,-4.1480784,-8.598398,-9.931807,-9.84163,-10.182014,-9.737205,-9.170203,FMA POP
073761.mp3,29.976625,0.34491763,0.08397556,0.13493274,0.0013973613,0.037381295,1693.246678664821,114539.65947725374,1816.174425426925,66990.95406300761,3705.9598452508003,777886.7888091543,881.9789049683412,0.10810557297225187,0.0005530092021463039,-5.0942904e-06,0.011012552,-5.142587e-06,0.0045476123,170.45454545454547,0.5656350053361793,1.1659734,1.1631716,1.0785043,0.01488974,0.00012244913,0.011065673,-70.48682,90.2765,-0.5993806,21.1173,-0.04272005,3.0751011,-7.3050966,-0.597838,0.12620364,-0.06687492,-5.4293056,4.75152,-5.353547,1.6057217,-3.542953,6.1528893,-0.21121792,-0.9513326,-2.0506332,2.1811101,FMA POP
119745.mp3,30.00275,0.29966092,0.100406975,0.07972138,0.0032785712,0.057258807,3133.085201036738,244871.19206706143,1748.7864830386288,19088.009122775955,4947.5529717484005,129468.18051705489,359.81687080660197,0.3637164345682303,0.014265464798045708,-7.644173e-05,0.0053679105,-1.8532557e-05,0.002347808,98.6842105263158,0.6364605543710021,1.414603,2.6800706,1.6370921,0.0520717,0.0013744881,0.03707409,-145.03477,11.717662,-17.062815,21.461655,-28.690386,14.120564,-29.490635,10.769609,-6.7805576,-0.058580738,-5.851383,-4.380197,1.7919607,-0.7680013,0.5933484,1.0601712,-3.8725233,3.0069318,-2.8284328,-0.3037477,FMA POP
115722.mp3,30.00275,0.32669318,0.096167915,0.21480502,0.0035138868,0.05927805,1157.2895717755805,217970.97822647466,1479.6424425678179,210788.18732962012,2470.240871535181,1700642.9149994603,1304.0870043825528,0.06518086187366738,0.0009729339658695638,0.00020426506,0.03813082,0.00069102604,0.0037479256,144.23076923076923,0.5202558635394456,1.7377292,5.1196814,2.2626712,0.0047078887,7.790541e-05,0.008826404,-128.0439,115.02538,13.307768,27.937387,10.287657,13.923952,1.619532,6.6553545,-0.030662097,10.692133,6.7280345,8.57198,5.3721495,11.638169,6.647152,10.335334,0.3499444,-6.3708844,-15.141212,-17.304655,FMA POP
138415.mp3,30.00275,0.29470122,0.08332265,0.18384102,0.0030167417,0.05492487,1398.9271457712482,210802.06564756227,1601.84172857048,93008.92700882955,3070.7372734541577,867040.8482064052,931.1502822887427,0.08113016807702558,0.0017803220060811744,5.9882796e-06,0.024495957,-3.971851e-05,0.0048975805,110.29411764705883,0.5074626865671642,1.3075198,1.9186816,1.3851649,0.008771778,0.00033585334,0.018326301,-80.045975,106.49228,-2.378799,36.50732,-5.4157815,4.247902,-1.2205684,2.0506098,-9.696543,2.041594,-4.4936357,-6.685188,-12.347702,1.9531559,-7.911092,-6.7212496,-9.142838,-2.1085918,-3.747584,1.3876412,FMA POP
126675.mp3,30.00275,0.45433593,0.07206311,0.22480933,0.0015974154,0.03996768,2311.818145898548,148416.61375799475,1920.1531608907103,43142.05336386821,4330.190565031983,620322.9651675113,787.6058437870502,0.17838350796242003,0.002953007075804161,4.462748e-06,0.030264374,9.628304e-06,0.009334944,133.92857142857142,0.5181236673773987,0.9656591,0.48758832,0.69827527,0.046518672,0.0010987463,0.033147343,14.629111,56.149452,-7.8099,40.76025,-5.972878,-3.0678842,14.483817,-0.9115975,-0.56273776,2.7178144,-3.4826484,2.783632,-7.2840495,-0.82640654,-2.7461016,0.5993584,0.119494215,3.3928504,-4.7232985,0.4500839,FMA POP
137567.mp3,30.00275,0.3315315,0.07467067,0.072714,6.635613e-05,0.008145927,1737.1497292705337,10627.748431102347,1538.209890359125,3433.018244822054,3378.348214285714,30818.70100827178,175.55255910487827,0.14464421058768656,0.0005121411033041347,-0.0016341317,0.0041589825,-0.0011532906,0.0002704537,133.92857142857142,0.5085287846481876,0.90159816,0.101277076,0.31824058,0.01473048,1.6207197e-05,0.0040258165,-114.58957,90.7486,-35.08682,46.0932,-9.662339,7.201384,-10.337603,6.328674,-1.1090728,2.2465506,3.733495,5.336076,1.7586187,5.8499455,-8.160362,7.7304626,1.2913938,2.396465,1.0080454,6.750113,FMA POP
002096.mp3,29.976625,0.16654313,0.09264832,0.37935632,0.0016810825,0.041001007,993.5591891893902,17997.461943043963,1263.3596545096223,22766.64691189813,1839.8229055496265,208332.74122043318,456.43481595999356,0.04860456826974386,6.720416315470862e-05,1.9754502e-06,0.13905445,-4.6496093e-06,0.0012233278,144.23076923076923,0.47171824973319104,1.0900497,0.29903063,0.5468369,0.0007087896,2.0444598e-07,0.00045215702,-99.50762,120.420265,-6.6479864,21.417202,-13.78001,-2.115969,-17.497087,-17.956648,-22.224253,-7.980406,-18.284222,-2.996054,-16.521746,-4.3489094,-7.4368515,-5.1950846,-3.5402105,11.831743,21.30625,25.09373,FMA POP
133479.mp3,29.976625,0.35621038,0.08204569,0.28521356,0.0008473652,0.029109538,1499.323431174415,95704.26405602477,1749.636040418517,62165.40906301939,3327.2328575240126,611059.6733112249,781.7030595508917,0.07728496864994663,0.0008294836155917083,-0.000101037964,0.058198173,-0.0009178636,0.007163212,125.0,0.4578441835645678,1.2292219,1.1010863,1.0493265,0.011843503,0.00012898048,0.011356957,-14.513131,100.54304,-4.658056,20.068104,2.7730038,19.183504,14.469734,8.316449,11.233569,10.087832,4.3451314,4.767206,-1.6353933,5.926812,-0.7404537,0.34545365,-8.910062,-3.28343,-5.270497,-1.5215163,FMA POP
108457.mp3,30.00275,0.30292836,0.08858327,0.2702691,0.0116721,0.108037494,1696.7402566520414,233015.38143666365,1725.13042982648,86364.18625152271,3520.305836886994,946666.2883517917,972.9677735422647,0.11389342350746269,0.0021501211753888676,-3.230666e-05,0.04971385,-0.000695468,0.0152913965,133.92857142857142,0.38486140724946694,1.5273831,2.8471172,1.6873403,0.015446263,0.0002796079,0.01672148,-31.861095,89.78349,-6.534173,24.858255,-2.7465985,2.490224,-1.6059694,4.581653,-4.425505,1.6448011,-3.8717928,0.581766,-7.9807067,0.12068641,-4.7866836,-1.2591344,-3.9673696,-4.425294,-8.037294,-3.7020068,FMA POP
113822.mp3,29.976625,0.34954047,0.09066755,0.214813,0.0047517912,0.06893324,2018.3713800898636,234369.9508623057,1937.2078140646518,50761.90617896734,4233.80803094984,756315.1561758321,869.6638179065702,0.13141175293489862,0.0026615418781691423,8.4961e-06,0.028971506,5.8982238e-05,0.010371262,104.16666666666667,0.5635005336179295,1.6517781,3.0206344,1.7379973,0.021720838,0.00052400725,0.022891205,-37.411835,60.106514,-5.4682207,20.366184,-1.5468966,8.474007,-0.15858406,-4.9234633,-16.99876,-7.864183,-18.85213,-4.263426,-14.582757,-3.0072026,-22.595863,-9.49871,-14.3548155,-4.808091,-8.663259,-12.296427,FMA POP
096692.mp3,29.976625,0.24271269,0.09572555,0.09255781,0.0037103496,0.06091264,1156.6126557868768,277685.76972412504,1525.7718044939504,192819.55914008617,2434.915288153682,1933282.7402892178,1390.4253810576165,0.06344581693569903,0.0014127935098487195,2.3440211e-06,0.007697694,1.0872752e-06,0.0021994992,110.29411764705883,0.5784418356456777,1.9853212,4.4830136,2.117313,0.0041114436,8.659674e-05,0.009305737,-231.96811,116.0134,21.797813,27.77961,15.22555,4.5396757,-5.0751038,6.0734987,-3.636421,-3.4460812,-3.8640904,2.2752247,-7.458486,-0.53159446,-5.309933,-1.475916,0.21396932,-0.22283702,-6.664147,-1.285663,FMA POP
112210.mp3,30.00275,0.23851947,0.08903046,0.2277881,0.002204491,0.04695201,932.8707690422982,83284.20786843447,1075.9859657093791,41115.1833811746,1619.7694562899787,252671.0720411623,502.66397527688645,0.0767168968216951,0.0018094817035713426,0.0025629003,0.050485022,0.00032522134,0.0006718282,93.75,0.4989339019189765,1.0753717,0.8102525,0.9001403,0.000592969,4.0635643e-07,0.0006374609,-135.25096,142.28522,-20.688059,28.725319,7.1101484,-2.2527604,-18.604803,-10.522393,-7.131338,1.6513393,-20.219025,-10.398532,-10.925266,-3.7809002,-16.736486,-11.616802,-3.629584,6.549033,2.1533692,3.347021,FMA POP
126899.mp3,29.976625,0.3748987,0.09479441,0.1727646,0.014415149,0.120063104,2375.625761554056,698312.2714024034,2019.6935500922923,50963.80505529151,4773.737660085379,1186362.4543026024,1089.2026690669659,0.16826891008537886,0.016765166478262792,1.9051216e-05,0.030053454,9.326451e-05,0.009000458,93.75,0.5827107790821772,1.480523,2.687024,1.6392145,0.04936885,0.0037897865,0.06156124,-90.01907,50.286663,9.364013,5.5974226,-12.472104,14.8286295,-20.354473,4.3663964,1.1957499,5.511491,-4.6883636,5.8585405,0.74870706,-4.6368,-13.200966,8.859889,-8.190858,5.9141603,16.176233,5.058205,FMA POP
049844.mp3,29.976625,0.23458058,0.09078035,0.12321922,0.002137006,0.046227764,953.828230966268,95630.58321623251,1120.3493796215635,65321.54101443591,1744.3553228388473,659624.0556718742,812.1724297659175,0.07028227554695837,0.00087416933079503,-3.5115402e-06,0.014326099,4.8368083e-06,0.0011812943,104.16666666666667,0.5005336179295624,1.4477162,3.9641423,1.9910154,0.00047397657,9.627971e-07,0.0009812223,-238.6538,122.31372,-5.39645,26.675282,-11.779895,3.9341857,-2.1266587,-22.765425,-14.480119,-14.065024,-25.140612,-30.069237,-16.926258,-14.474749,-14.922636,-6.8037114,3.2506852,-0.0024492554,-8.462589,-23.65738,FMA POP
