,wall_time,step,value,dataset,resolution,model_step,sampler,fad_model,reference_dataset
549,1716267569.4841409,0,1.0007641315460205,mc,"64,64",5000,ddpm,clap-laion-music,fma_pop
550,1716267644.309533,0,104.59630584716797,mc,"64,64",5000,ddpm,encodec-emb-48k,fma_pop
551,1716267677.21891,0,403.9892883300781,mc,"64,64",5000,ddpm,encodec-emb,fma_pop
552,1716267723.4546072,0,47.973880767822266,mc,"64,64",5000,ddpm,MERT-v1-95M,fma_pop
553,1716267726.490504,0,0.9434201121330261,mc,"64,64",5000,ddpm,clap-laion-audio,musiccaps
554,1716267729.398536,0,0.958474338054657,mc,"64,64",5000,ddpm,clap-laion-music,musiccaps
555,1716267755.2832394,0,73.25958251953125,mc,"64,64",5000,ddpm,encodec-emb-48k,musiccaps
556,1716267757.8488157,0,289.8395080566406,mc,"64,64",5000,ddpm,encodec-emb,musiccaps
557,1716267761.2253737,0,42.80351638793945,mc,"64,64",5000,ddpm,MERT-v1-95M,musiccaps
558,1716267537.6611547,0,0.9763447642326355,mc,"64,64",40000,ddim,clap-laion-audio,fma_pop
559,1716267607.6651986,0,0.9969668984413147,mc,"64,64",40000,ddim,clap-laion-music,fma_pop
560,1716267696.071433,0,146.193115234375,mc,"64,64",40000,ddim,encodec-emb-48k,fma_pop
561,1716267749.8459039,0,464.2072448730469,mc,"64,64",40000,ddim,encodec-emb,fma_pop
562,1716267814.2730067,0,48.45979690551758,mc,"64,64",40000,ddim,MERT-v1-95M,fma_pop
563,1716267817.088892,0,0.9494460821151733,mc,"64,64",40000,ddim,clap-laion-audio,musiccaps
564,1716267819.8308852,0,0.9653712511062622,mc,"64,64",40000,ddim,clap-laion-music,musiccaps
565,1716267844.993941,0,110.36219787597656,mc,"64,64",40000,ddim,encodec-emb-48k,musiccaps
566,1716267847.367929,0,351.2533264160156,mc,"64,64",40000,ddim,encodec-emb,musiccaps
567,1716267850.526062,0,43.69340133666992,mc,"64,64",40000,ddim,MERT-v1-95M,musiccaps
568,1716267558.92707,0,0.8770948648452759,mc,"64,64",40000,ddpm,clap-laion-audio,fma_pop
569,1716267633.0538323,0,0.9378534555435181,mc,"64,64",40000,ddpm,clap-laion-music,fma_pop
570,1716267713.741678,0,140.81072998046875,mc,"64,64",40000,ddpm,encodec-emb-48k,fma_pop
571,1716267749.9792714,0,442.7372131347656,mc,"64,64",40000,ddpm,encodec-emb,fma_pop
572,1716267799.2859557,0,48.46704864501953,mc,"64,64",40000,ddpm,MERT-v1-95M,fma_pop
573,1716267803.387833,0,0.8444575071334839,mc,"64,64",40000,ddpm,clap-laion-audio,musiccaps
574,1716267807.1686149,0,0.8887868523597717,mc,"64,64",40000,ddpm,clap-laion-music,musiccaps
575,1716267834.1436176,0,105.51995849609375,mc,"64,64",40000,ddpm,encodec-emb-48k,musiccaps
576,1716267837.7889147,0,332.3472900390625,mc,"64,64",40000,ddpm,encodec-emb,musiccaps
577,1716267842.0164955,0,43.45390319824219,mc,"64,64",40000,ddpm,MERT-v1-95M,musiccaps
578,1716266897.9266534,0,1.1037124395370483,mc,"64,64",1000,ddim,clap-laion-audio,fma_pop
579,1716266991.2356188,0,1.1182597875595093,mc,"64,64",1000,ddim,clap-laion-music,fma_pop
580,1716267091.4291058,0,110.62861633300781,mc,"64,64",1000,ddim,encodec-emb-48k,fma_pop
581,1716267139.5875692,0,446.4969177246094,mc,"64,64",1000,ddim,encodec-emb,fma_pop
582,1716267208.3478305,0,47.564979553222656,mc,"64,64",1000,ddim,MERT-v1-95M,fma_pop
583,1716267212.4809713,0,1.0606564283370972,mc,"64,64",1000,ddim,clap-laion-audio,musiccaps
584,1716267216.3616924,0,1.0646178722381592,mc,"64,64",1000,ddim,clap-laion-music,musiccaps
585,1716267246.3813605,0,78.51447296142578,mc,"64,64",1000,ddim,encodec-emb-48k,musiccaps
586,1716267250.060654,0,325.7143859863281,mc,"64,64",1000,ddim,encodec-emb,musiccaps
587,1716267254.4049299,0,42.30831527709961,mc,"64,64",1000,ddim,MERT-v1-95M,musiccaps
588,1716266897.9721522,0,1.05720853805542,mc,"64,64",1000,ddpm,clap-laion-audio,fma_pop
589,1716266991.2675028,0,1.0983251333236694,mc,"64,64",1000,ddpm,clap-laion-music,fma_pop
590,1716267091.2646108,0,107.52519226074219,mc,"64,64",1000,ddpm,encodec-emb-48k,fma_pop
591,1716267138.7578182,0,429.74822998046875,mc,"64,64",1000,ddpm,encodec-emb,fma_pop
592,1716267208.5335634,0,47.70342254638672,mc,"64,64",1000,ddpm,MERT-v1-95M,fma_pop
593,1716267212.3703933,0,1.0066580772399902,mc,"64,64",1000,ddpm,clap-laion-audio,musiccaps
594,1716267216.280494,0,1.0339546203613281,mc,"64,64",1000,ddpm,clap-laion-music,musiccaps
595,1716267246.3010812,0,75.7784194946289,mc,"64,64",1000,ddpm,encodec-emb-48k,musiccaps
596,1716267250.0312045,0,311.33258056640625,mc,"64,64",1000,ddpm,encodec-emb,musiccaps
597,1716267254.3493907,0,42.28583908081055,mc,"64,64",1000,ddpm,MERT-v1-95M,musiccaps
598,1716267512.9139488,0,1.0099385976791382,mc,"64,64",20000,ddim,clap-laion-audio,fma_pop
599,1716267563.7089193,0,1.0210145711898804,mc,"64,64",20000,ddim,clap-laion-music,fma_pop
600,1716267633.5426295,0,142.89122009277344,mc,"64,64",20000,ddim,encodec-emb-48k,fma_pop
601,1716267667.0681887,0,457.704833984375,mc,"64,64",20000,ddim,encodec-emb,fma_pop
602,1716267713.354952,0,48.85605239868164,mc,"64,64",20000,ddim,MERT-v1-95M,fma_pop
603,1716267716.2085629,0,0.9819985032081604,mc,"64,64",20000,ddim,clap-laion-audio,musiccaps
604,1716267718.9681973,0,0.9841154217720032,mc,"64,64",20000,ddim,clap-laion-music,musiccaps
605,1716267742.5279922,0,107.38346099853516,mc,"64,64",20000,ddim,encodec-emb-48k,musiccaps
606,1716267744.8548732,0,345.0956115722656,mc,"64,64",20000,ddim,encodec-emb,musiccaps
607,1716267748.0024645,0,44.18030548095703,mc,"64,64",20000,ddim,MERT-v1-95M,musiccaps
608,1716267513.8362064,0,0.9058957695960999,mc,"64,64",20000,ddpm,clap-laion-audio,fma_pop
609,1716267563.8663774,0,0.9580418467521667,mc,"64,64",20000,ddpm,clap-laion-music,fma_pop
610,1716267633.4821684,0,137.701904296875,mc,"64,64",20000,ddpm,encodec-emb-48k,fma_pop
611,1716267667.234502,0,436.6445617675781,mc,"64,64",20000,ddpm,encodec-emb,fma_pop
612,1716267713.2954404,0,48.547203063964844,mc,"64,64",20000,ddpm,MERT-v1-95M,fma_pop
613,1716267716.0718422,0,0.8737553358078003,mc,"64,64",20000,ddpm,clap-laion-audio,musiccaps
614,1716267718.9101896,0,0.9050564765930176,mc,"64,64",20000,ddpm,clap-laion-music,musiccaps
615,1716267742.670782,0,102.73735046386719,mc,"64,64",20000,ddpm,encodec-emb-48k,musiccaps
616,1716267745.068961,0,326.6589050292969,mc,"64,64",20000,ddpm,encodec-emb,musiccaps
617,1716267748.2366185,0,43.641849517822266,mc,"64,64",20000,ddpm,MERT-v1-95M,musiccaps
618,1716267508.1341932,0,1.3258192539215088,mc,"64,64",100,ddpm,clap-laion-audio,fma_pop
619,1716267547.9964402,0,1.3596875667572021,mc,"64,64",100,ddpm,clap-laion-music,fma_pop
620,1716267603.590067,0,151.0368194580078,mc,"64,64",100,ddpm,encodec-emb-48k,fma_pop
621,1716267628.9086032,0,612.783447265625,mc,"64,64",100,ddpm,encodec-emb,fma_pop
622,1716267663.343507,0,50.20710372924805,mc,"64,64",100,ddpm,MERT-v1-95M,fma_pop
623,1716267666.281086,0,1.3112469911575317,mc,"64,64",100,ddpm,clap-laion-audio,musiccaps
624,1716267669.1785483,0,1.2651382684707642,mc,"64,64",100,ddpm,clap-laion-music,musiccaps
625,1716267689.5256872,0,114.80177307128906,mc,"64,64",100,ddpm,encodec-emb-48k,musiccaps
626,1716267691.8533652,0,479.4994812011719,mc,"64,64",100,ddpm,encodec-emb,musiccaps
627,1716267695.0172992,0,45.18770980834961,mc,"64,64",100,ddpm,MERT-v1-95M,musiccaps
628,1716266897.8455925,0,1.324715256690979,mc,"64,64",100,ddim,clap-laion-audio,fma_pop
629,1716266991.1531887,0,1.3589491844177246,mc,"64,64",100,ddim,clap-laion-music,fma_pop
630,1716267091.33158,0,150.9949951171875,mc,"64,64",100,ddim,encodec-emb-48k,fma_pop
631,1716267138.6307938,0,618.0345458984375,mc,"64,64",100,ddim,encodec-emb,fma_pop
632,1716267208.407258,0,50.5281982421875,mc,"64,64",100,ddim,MERT-v1-95M,fma_pop
633,1716267212.4507463,0,1.3100931644439697,mc,"64,64",100,ddim,clap-laion-audio,musiccaps
634,1716267216.392686,0,1.2598960399627686,mc,"64,64",100,ddim,clap-laion-music,musiccaps
635,1716267246.4118187,0,114.77979278564453,mc,"64,64",100,ddim,encodec-emb-48k,musiccaps
636,1716267249.9483757,0,483.98486328125,mc,"64,64",100,ddim,encodec-emb,musiccaps
637,1716267254.5021064,0,45.547645568847656,mc,"64,64",100,ddim,MERT-v1-95M,musiccaps
638,1716267518.820078,0,1.2058143615722656,mc,"64,64",500,ddim,clap-laion-audio,fma_pop
639,1716267569.7530034,0,1.2231905460357666,mc,"64,64",500,ddim,clap-laion-music,fma_pop
640,1716267644.724068,0,132.5413818359375,mc,"64,64",500,ddim,encodec-emb-48k,fma_pop
641,1716267678.7805426,0,515.86572265625,mc,"64,64",500,ddim,encodec-emb,fma_pop
642,1716267723.7560446,0,48.83677673339844,mc,"64,64",500,ddim,MERT-v1-95M,fma_pop
643,1716267726.7851932,0,1.1650722026824951,mc,"64,64",500,ddim,clap-laion-audio,musiccaps
644,1716267729.6369076,0,1.15566086769104,mc,"64,64",500,ddim,clap-laion-music,musiccaps
645,1716267755.14199,0,98.01341247558594,mc,"64,64",500,ddim,encodec-emb-48k,musiccaps
646,1716267757.653778,0,390.0944519042969,mc,"64,64",500,ddim,encodec-emb,musiccaps
647,1716267760.9438858,0,43.713470458984375,mc,"64,64",500,ddim,MERT-v1-95M,musiccaps
648,1716267504.0550394,0,1.1883896589279175,mc,"64,64",500,ddpm,clap-laion-audio,fma_pop
649,1716267541.0224695,0,1.2172086238861084,mc,"64,64",500,ddpm,clap-laion-music,fma_pop
650,1716267609.3818498,0,130.8063507080078,mc,"64,64",500,ddpm,encodec-emb-48k,fma_pop
651,1716267638.995833,0,500.9808349609375,mc,"64,64",500,ddpm,encodec-emb,fma_pop
652,1716267675.5594888,0,48.66658020019531,mc,"64,64",500,ddpm,MERT-v1-95M,fma_pop
653,1716267679.5138264,0,1.143247365951538,mc,"64,64",500,ddpm,clap-laion-audio,musiccaps
654,1716267683.4783652,0,1.145147681236267,mc,"64,64",500,ddpm,clap-laion-music,musiccaps
655,1716267709.3675945,0,96.46269989013672,mc,"64,64",500,ddpm,encodec-emb-48k,musiccaps
656,1716267713.2884896,0,377.46820068359375,mc,"64,64",500,ddpm,encodec-emb,musiccaps
657,1716267717.6895816,0,43.44129943847656,mc,"64,64",500,ddpm,MERT-v1-95M,musiccaps
658,1716266873.1833827,0,0.9542196393013,mc,"64,64",10000,ddpm,clap-laion-audio,fma_pop
659,1716266965.345272,0,0.9811179637908936,mc,"64,64",10000,ddpm,clap-laion-music,fma_pop
660,1716267057.5728207,0,119.18911743164062,mc,"64,64",10000,ddpm,encodec-emb-48k,fma_pop
661,1716267101.8728547,0,399.17462158203125,mc,"64,64",10000,ddpm,encodec-emb,fma_pop
662,1716267159.716825,0,48.44146728515625,mc,"64,64",10000,ddpm,MERT-v1-95M,fma_pop
663,1716267162.5700748,0,0.919798731803894,mc,"64,64",10000,ddpm,clap-laion-audio,musiccaps
664,1716267166.3671086,0,0.9319484233856201,mc,"64,64",10000,ddpm,clap-laion-music,musiccaps
665,1716267192.6803288,0,86.10503387451172,mc,"64,64",10000,ddpm,encodec-emb-48k,musiccaps
666,1716267196.1471977,0,291.0437316894531,mc,"64,64",10000,ddpm,encodec-emb,musiccaps
667,1716267200.3568916,0,43.497501373291016,mc,"64,64",10000,ddpm,MERT-v1-95M,musiccaps
668,1716266873.034673,0,1.0414451360702515,mc,"64,64",10000,ddim,clap-laion-audio,fma_pop
669,1716266965.212695,0,1.0350104570388794,mc,"64,64",10000,ddim,clap-laion-music,fma_pop
670,1716267058.6268158,0,124.12142944335938,mc,"64,64",10000,ddim,encodec-emb-48k,fma_pop
671,1716267101.4843628,0,419.9276123046875,mc,"64,64",10000,ddim,encodec-emb,fma_pop
672,1716267158.3848188,0,48.58625411987305,mc,"64,64",10000,ddim,MERT-v1-95M,fma_pop
673,1716267162.5393956,0,1.0105419158935547,mc,"64,64",10000,ddim,clap-laion-audio,musiccaps
674,1716267166.426043,0,1.0009808540344238,mc,"64,64",10000,ddim,clap-laion-music,musiccaps
675,1716267192.7110827,0,90.4779281616211,mc,"64,64",10000,ddim,encodec-emb-48k,musiccaps
676,1716267196.1792364,0,308.75897216796875,mc,"64,64",10000,ddim,encodec-emb,musiccaps
677,1716267200.402868,0,43.83713912963867,mc,"64,64",10000,ddim,MERT-v1-95M,musiccaps
678,1716267529.9390485,0,1.083305835723877,mc,"64,64",2500,ddim,clap-laion-audio,fma_pop
679,1716267607.45862,0,1.0677682161331177,mc,"64,64",2500,ddim,clap-laion-music,fma_pop
680,1716267696.2329946,0,104.40504455566406,mc,"64,64",2500,ddim,encodec-emb-48k,fma_pop
681,1716267749.6117883,0,419.33966064453125,mc,"64,64",2500,ddim,encodec-emb,fma_pop
682,1716267814.0891635,0,47.66124725341797,mc,"64,64",2500,ddim,MERT-v1-95M,fma_pop
683,1716267816.943521,0,1.0437771081924438,mc,"64,64",2500,ddim,clap-laion-audio,musiccaps
684,1716267819.5778353,0,1.0287623405456543,mc,"64,64",2500,ddim,clap-laion-music,musiccaps
685,1716267844.102189,0,73.08250427246094,mc,"64,64",2500,ddim,encodec-emb-48k,musiccaps
686,1716267846.3184218,0,301.84832763671875,mc,"64,64",2500,ddim,encodec-emb,musiccaps
687,1716267849.5719435,0,42.50425720214844,mc,"64,64",2500,ddim,MERT-v1-95M,musiccaps
688,1716267537.219005,0,1.014841079711914,mc,"64,64",2500,ddpm,clap-laion-audio,fma_pop
689,1716267607.4259887,0,1.0281133651733398,mc,"64,64",2500,ddpm,clap-laion-music,fma_pop
690,1716267696.038505,0,100.76844787597656,mc,"64,64",2500,ddpm,encodec-emb-48k,fma_pop
691,1716267749.6429253,0,399.74560546875,mc,"64,64",2500,ddpm,encodec-emb,fma_pop
692,1716267814.1605523,0,47.70553207397461,mc,"64,64",2500,ddpm,MERT-v1-95M,fma_pop
693,1716267816.8500462,0,0.9728541374206543,mc,"64,64",2500,ddpm,clap-laion-audio,musiccaps
694,1716267819.4706118,0,0.9789628386497498,mc,"64,64",2500,ddpm,clap-laion-music,musiccaps
695,1716267843.365982,0,69.9037857055664,mc,"64,64",2500,ddpm,encodec-emb-48k,musiccaps
696,1716267845.59207,0,285.0481872558594,mc,"64,64",2500,ddpm,encodec-emb,musiccaps
697,1716267848.90046,0,42.425628662109375,mc,"64,64",2500,ddpm,MERT-v1-95M,musiccaps
698,1716265309.9538453,0,0.6291177272796631,mc,"256,256",40000,ddpm,clap-laion-audio,fma_pop
699,1716265345.620583,0,0.7272052764892578,mc,"256,256",40000,ddpm,clap-laion-music,fma_pop
700,1716265351.060923,0,9.576414108276367,mc,"256,256",40000,ddpm,vggish,fma_pop
701,1716265364.3594716,0,100.24650573730469,mc,"256,256",40000,ddpm,encodec-emb-48k,fma_pop
702,1716265388.778736,0,412.8550720214844,mc,"256,256",40000,ddpm,encodec-emb,fma_pop
703,1716265416.6448839,0,31.352252960205078,mc,"256,256",40000,ddpm,MERT-v1-95M,fma_pop
704,1716265419.3112893,0,0.5804384350776672,mc,"256,256",40000,ddpm,clap-laion-audio,musiccaps
705,1716265421.9739559,0,0.6503351926803589,mc,"256,256",40000,ddpm,clap-laion-music,musiccaps
706,1716265424.2624393,0,12.460853576660156,mc,"256,256",40000,ddpm,vggish,musiccaps
707,1716265434.9322038,0,69.65704345703125,mc,"256,256",40000,ddpm,encodec-emb-48k,musiccaps
708,1716265437.2290788,0,294.4368591308594,mc,"256,256",40000,ddpm,encodec-emb,musiccaps
709,1716265440.2752063,0,25.82813835144043,mc,"256,256",40000,ddpm,MERT-v1-95M,musiccaps
710,1716265326.8745828,0,0.6558877229690552,mc,"256,256",40000,ddim,clap-laion-audio,fma_pop
711,1716265384.7198982,0,0.740472137928009,mc,"256,256",40000,ddim,clap-laion-music,fma_pop
712,1716265410.0990267,0,8.78243637084961,mc,"256,256",40000,ddim,vggish,fma_pop
713,1716265502.3162484,0,109.63477325439453,mc,"256,256",40000,ddim,encodec-emb-48k,fma_pop
714,1716265533.282101,0,461.2214050292969,mc,"256,256",40000,ddim,encodec-emb,fma_pop
715,1716265573.6366723,0,29.60342788696289,mc,"256,256",40000,ddim,MERT-v1-95M,fma_pop
716,1716265576.301161,0,0.6164246201515198,mc,"256,256",40000,ddim,clap-laion-audio,musiccaps
717,1716265578.913396,0,0.6927741765975952,mc,"256,256",40000,ddim,clap-laion-music,musiccaps
718,1716265581.2450614,0,11.974065780639648,mc,"256,256",40000,ddim,vggish,musiccaps
719,1716265592.5576656,0,77.78330993652344,mc,"256,256",40000,ddim,encodec-emb-48k,musiccaps
720,1716265594.8585749,0,336.81817626953125,mc,"256,256",40000,ddim,encodec-emb,musiccaps
721,1716265597.9524746,0,24.222736358642578,mc,"256,256",40000,ddim,MERT-v1-95M,musiccaps
722,1716265316.8505676,0,0.7310373187065125,mc,"256,256",5000,ddpm,clap-laion-audio,fma_pop
723,1716265367.428975,0,0.8314271569252014,mc,"256,256",5000,ddpm,clap-laion-music,fma_pop
724,1716265393.7350137,0,13.227560043334961,mc,"256,256",5000,ddpm,vggish,fma_pop
725,1716265455.5601451,0,99.24678039550781,mc,"256,256",5000,ddpm,encodec-emb-48k,fma_pop
726,1716265480.089872,0,417.43572998046875,mc,"256,256",5000,ddpm,encodec-emb,fma_pop
727,1716265508.2664824,0,34.57169723510742,mc,"256,256",5000,ddpm,MERT-v1-95M,fma_pop
728,1716265511.0502088,0,0.6722998023033142,mc,"256,256",5000,ddpm,clap-laion-audio,musiccaps
729,1716265514.0208628,0,0.7402213215827942,mc,"256,256",5000,ddpm,clap-laion-music,musiccaps
730,1716265516.5777376,0,15.997062683105469,mc,"256,256",5000,ddpm,vggish,musiccaps
731,1716265528.5001845,0,68.84569549560547,mc,"256,256",5000,ddpm,encodec-emb-48k,musiccaps
732,1716265540.480706,0,298.3345642089844,mc,"256,256",5000,ddpm,encodec-emb,musiccaps
733,1716265549.0118773,0,29.949947357177734,mc,"256,256",5000,ddpm,MERT-v1-95M,musiccaps
734,1716265338.7022538,0,0.7860131859779358,mc,"256,256",5000,ddim,clap-laion-audio,fma_pop
735,1716265410.3881204,0,0.8550423383712769,mc,"256,256",5000,ddim,clap-laion-music,fma_pop
736,1716265445.267431,0,12.634116172790527,mc,"256,256",5000,ddim,vggish,fma_pop
737,1716265546.3093626,0,109.08377075195312,mc,"256,256",5000,ddim,encodec-emb-48k,fma_pop
738,1716265581.3634143,0,466.345703125,mc,"256,256",5000,ddim,encodec-emb,fma_pop
739,1716265626.1312778,0,33.4786491394043,mc,"256,256",5000,ddim,MERT-v1-95M,fma_pop
740,1716265628.939761,0,0.7451556921005249,mc,"256,256",5000,ddim,clap-laion-audio,musiccaps
741,1716265631.7039363,0,0.8039208054542542,mc,"256,256",5000,ddim,clap-laion-music,musiccaps
742,1716265634.0894182,0,15.506464958190918,mc,"256,256",5000,ddim,vggish,musiccaps
743,1716265645.7045474,0,77.33152770996094,mc,"256,256",5000,ddim,encodec-emb-48k,musiccaps
744,1716265648.0939257,0,341.2470703125,mc,"256,256",5000,ddim,encodec-emb,musiccaps
745,1716265651.3453748,0,28.996540069580078,mc,"256,256",5000,ddim,MERT-v1-95M,musiccaps
746,1716264579.28003,0,1.3373095989227295,mc,"256,256",100,ddpm,clap-laion-audio,fma_pop
747,1716264621.9700449,0,1.418419361114502,mc,"256,256",100,ddpm,clap-laion-music,fma_pop
748,1716264646.1869924,0,18.191200256347656,mc,"256,256",100,ddpm,vggish,fma_pop
749,1716264699.05821,0,171.80784606933594,mc,"256,256",100,ddpm,encodec-emb-48k,fma_pop
750,1716264726.0129719,0,781.591064453125,mc,"256,256",100,ddpm,encodec-emb,fma_pop
751,1716264753.6766133,0,46.223453521728516,mc,"256,256",100,ddpm,MERT-v1-95M,fma_pop
752,1716264756.447242,0,1.3189809322357178,mc,"256,256",100,ddpm,clap-laion-audio,musiccaps
753,1716264759.238628,0,1.3134347200393677,mc,"256,256",100,ddpm,clap-laion-music,musiccaps
754,1716264761.6529806,0,24.10080337524414,mc,"256,256",100,ddpm,vggish,musiccaps
755,1716264778.6970718,0,133.51828002929688,mc,"256,256",100,ddpm,encodec-emb-48k,musiccaps
756,1716264782.0204983,0,635.1063232421875,mc,"256,256",100,ddpm,encodec-emb,musiccaps
757,1716264785.2454066,0,39.94635772705078,mc,"256,256",100,ddpm,MERT-v1-95M,musiccaps
758,1716264600.3010242,0,1.334612250328064,mc,"256,256",100,ddim,clap-laion-audio,fma_pop
759,1716264675.647496,0,1.4117861986160278,mc,"256,256",100,ddim,clap-laion-music,fma_pop
760,1716264711.320851,0,17.875469207763672,mc,"256,256",100,ddim,vggish,fma_pop
761,1716264817.396287,0,173.034423828125,mc,"256,256",100,ddim,encodec-emb-48k,fma_pop
762,1716264857.6472924,0,786.6052856445312,mc,"256,256",100,ddim,encodec-emb,fma_pop
763,1716264903.5655644,0,46.1342658996582,mc,"256,256",100,ddim,MERT-v1-95M,fma_pop
764,1716264906.4439034,0,1.3146545886993408,mc,"256,256",100,ddim,clap-laion-audio,musiccaps
765,1716264909.2820022,0,1.3036493062973022,mc,"256,256",100,ddim,clap-laion-music,musiccaps
766,1716264911.7119577,0,23.829219818115234,mc,"256,256",100,ddim,vggish,musiccaps
767,1716264923.3215618,0,134.64979553222656,mc,"256,256",100,ddim,encodec-emb-48k,musiccaps
768,1716264925.8068638,0,639.7460327148438,mc,"256,256",100,ddim,encodec-emb,musiccaps
769,1716264928.9990773,0,39.9199333190918,mc,"256,256",100,ddim,MERT-v1-95M,musiccaps
770,1716264579.6389303,0,0.8087366819381714,mc,"256,256",1000,ddpm,clap-laion-audio,fma_pop
771,1716264631.1901853,0,0.9312548637390137,mc,"256,256",1000,ddpm,clap-laion-music,fma_pop
772,1716264662.3269744,0,14.306681632995605,mc,"256,256",1000,ddpm,vggish,fma_pop
773,1716264720.9578328,0,151.49057006835938,mc,"256,256",1000,ddpm,encodec-emb-48k,fma_pop
774,1716264745.2202415,0,570.56201171875,mc,"256,256",1000,ddpm,encodec-emb,fma_pop
775,1716264773.1190903,0,37.49516296386719,mc,"256,256",1000,ddpm,MERT-v1-95M,fma_pop
776,1716264775.9518063,0,0.7394350171089172,mc,"256,256",1000,ddpm,clap-laion-audio,musiccaps
777,1716264778.7186291,0,0.8156018257141113,mc,"256,256",1000,ddpm,clap-laion-music,musiccaps
778,1716264781.1565633,0,16.87864112854004,mc,"256,256",1000,ddpm,vggish,musiccaps
779,1716264792.2233272,0,114.92937469482422,mc,"256,256",1000,ddpm,encodec-emb-48k,musiccaps
780,1716264794.6560125,0,439.11395263671875,mc,"256,256",1000,ddpm,encodec-emb,musiccaps
781,1716264800.4006305,0,32.20927047729492,mc,"256,256",1000,ddpm,MERT-v1-95M,musiccaps
782,1716264602.4143572,0,0.8747900128364563,mc,"256,256",1000,ddim,clap-laion-audio,fma_pop
783,1716264675.586816,0,0.964452862739563,mc,"256,256",1000,ddim,clap-laion-music,fma_pop
784,1716264712.389508,0,14.798134803771973,mc,"256,256",1000,ddim,vggish,fma_pop
785,1716264812.2499075,0,158.25619506835938,mc,"256,256",1000,ddim,encodec-emb-48k,fma_pop
786,1716264856.057407,0,603.76806640625,mc,"256,256",1000,ddim,encodec-emb,fma_pop
787,1716264900.7630262,0,37.01237106323242,mc,"256,256",1000,ddim,MERT-v1-95M,fma_pop
788,1716264903.520469,0,0.8265946507453918,mc,"256,256",1000,ddim,clap-laion-audio,musiccaps
789,1716264906.4741986,0,0.8893606662750244,mc,"256,256",1000,ddim,clap-laion-music,musiccaps
790,1716264909.026378,0,17.516414642333984,mc,"256,256",1000,ddim,vggish,musiccaps
791,1716264920.7660425,0,121.03588104248047,mc,"256,256",1000,ddim,encodec-emb-48k,musiccaps
792,1716264923.2007763,0,469.1865539550781,mc,"256,256",1000,ddim,encodec-emb,musiccaps
793,1716264926.6305118,0,31.76299476623535,mc,"256,256",1000,ddim,MERT-v1-95M,musiccaps
794,1716264578.7580116,0,0.6559459567070007,mc,"256,256",20000,ddpm,clap-laion-audio,fma_pop
795,1716264621.7304316,0,0.7558267712593079,mc,"256,256",20000,ddpm,clap-laion-music,fma_pop
796,1716264646.6083872,0,10.66563606262207,mc,"256,256",20000,ddpm,vggish,fma_pop
797,1716264691.7855284,0,93.66763305664062,mc,"256,256",20000,ddpm,encodec-emb-48k,fma_pop
798,1716264716.099731,0,385.4744873046875,mc,"256,256",20000,ddpm,encodec-emb,fma_pop
799,1716264744.5015738,0,32.654457092285156,mc,"256,256",20000,ddpm,MERT-v1-95M,fma_pop
800,1716264747.1272514,0,0.6066297888755798,mc,"256,256",20000,ddpm,clap-laion-audio,musiccaps
801,1716264749.7755926,0,0.6771731972694397,mc,"256,256",20000,ddpm,clap-laion-music,musiccaps
802,1716264752.082044,0,13.453592300415039,mc,"256,256",20000,ddpm,vggish,musiccaps
803,1716264762.3570194,0,64.08486938476562,mc,"256,256",20000,ddpm,encodec-emb-48k,musiccaps
804,1716264765.7988605,0,270.74957275390625,mc,"256,256",20000,ddpm,encodec-emb,musiccaps
805,1716264774.259454,0,27.467357635498047,mc,"256,256",20000,ddpm,MERT-v1-95M,musiccaps
806,1716264596.2726061,0,0.6886652112007141,mc,"256,256",20000,ddim,clap-laion-audio,fma_pop
807,1716264656.2300036,0,0.7723900079727173,mc,"256,256",20000,ddim,clap-laion-music,fma_pop
808,1716264682.1954074,0,9.713971138000488,mc,"256,256",20000,ddim,vggish,fma_pop
809,1716264781.8826127,0,103.18386840820312,mc,"256,256",20000,ddim,encodec-emb-48k,fma_pop
810,1716264812.701008,0,432.380615234375,mc,"256,256",20000,ddim,encodec-emb,fma_pop
811,1716264852.2321866,0,30.853044509887695,mc,"256,256",20000,ddim,MERT-v1-95M,fma_pop
812,1716264854.8733547,0,0.653623104095459,mc,"256,256",20000,ddim,clap-laion-audio,musiccaps
813,1716264857.5121832,0,0.7237293124198914,mc,"256,256",20000,ddim,clap-laion-music,musiccaps
814,1716264859.7835994,0,12.862676620483398,mc,"256,256",20000,ddim,vggish,musiccaps
815,1716264871.3035085,0,72.24185180664062,mc,"256,256",20000,ddim,encodec-emb-48k,musiccaps
816,1716264873.585215,0,311.51025390625,mc,"256,256",20000,ddim,encodec-emb,musiccaps
817,1716264876.6454303,0,25.816112518310547,mc,"256,256",20000,ddim,MERT-v1-95M,musiccaps
818,1716265313.4223387,0,0.9201201796531677,mc,"256,256",500,ddpm,clap-laion-audio,fma_pop
819,1716265348.848472,0,1.0597162246704102,mc,"256,256",500,ddpm,clap-laion-music,fma_pop
820,1716265371.4754303,0,15.213854789733887,mc,"256,256",500,ddpm,vggish,fma_pop
821,1716265417.2056649,0,178.78677368164062,mc,"256,256",500,ddpm,encodec-emb-48k,fma_pop
822,1716265441.4705317,0,667.8256225585938,mc,"256,256",500,ddpm,encodec-emb,fma_pop
823,1716265479.596688,0,39.94821548461914,mc,"256,256",500,ddpm,MERT-v1-95M,fma_pop
