,file_path,noise_level
781,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0531.wav,-39.064228
782,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_23.wav,-39.912846
783,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0150.wav,-47.379658
784,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0181.wav,-37.130875
785,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_779.wav,-10.796036
786,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_318.wav,-55.660137
787,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0247.wav,-13.2676525
788,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_621.wav,-18.931353
789,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_186.wav,-30.532177
790,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_240.wav,-64.065994
791,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_995.wav,-56.38161
792,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0469.wav,-60.931686
793,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_291.wav,-13.085588
794,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_944.wav,-50.31788
795,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_536.wav,-48.187714
796,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_157.wav,-7.779327
797,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_748.wav,-40.34909
798,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_329.wav,-33.98031
799,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0276.wav,-31.266066
800,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0500.wav,-48.212852
801,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_12.wav,-48.658447
802,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_2.wav,-11.972252
803,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_799.wav,-46.548676
804,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0161.wav,-13.29427
805,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0458.wav,-32.624283
806,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_975.wav,-10.410099
807,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_507.wav,-66.787704
808,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_166.wav,-32.577637
809,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_610.wav,-57.17485
810,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_271.wav,-57.36943
811,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0489.wav,-58.550663
812,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_093.wav,-52.842873
813,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_734.wav,-20.626324
814,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_880.wav,-32.69748
815,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_355.wav,-45.900597
816,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_423.wav,-23.199814
817,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_851.wav,-49.020763
818,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_384.wav,-11.891612
819,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_042.wav,-31.754784
820,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0424.wav,-44.70862
821,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0383.wav,-51.364822
822,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_909.wav,-47.79302
823,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0352.wav,-37.40827
824,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_733.wav,-13.739756
825,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_094.wav,-35.412617
826,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_352.wav,-37.292862
827,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_887.wav,-31.02195
828,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_383.wav,-51.39324
829,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_856.wav,-60.035248
830,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_424.wav,-44.52758
831,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_69.wav,-10.896389
832,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_045.wav,-55.560955
833,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0384.wav,-12.144856
834,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0423.wav,-23.093258
835,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0355.wav,-45.696766
836,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0271.wav,-57.15067
837,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_489.wav,-58.53159
838,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_458.wav,-32.91897
839,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_5.wav,-23.278238
840,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0507.wav,-66.782875
841,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_15.wav,-61.579655
842,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0166.wav,-33.040016
843,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_039.wav,-40.204464
844,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_500.wav,-48.18669
845,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_972.wav,-33.323112
846,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_161.wav,-13.566662
847,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_617.wav,-29.768433
848,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0329.wav,-34.010136
849,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_276.wav,-31.27538
850,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_1022.wav,-43.15203
851,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_889.wav,-52.534264
852,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0203.wav,-13.651813
853,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_67.wav,-59.488754
854,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0575.wav,-41.969963
855,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_858.wav,-30.956295
856,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0114.wav,-61.084194
857,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_572.wav,-34.55825
858,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_900.wav,-48.892532
859,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_113.wav,-42.01419
860,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_665.wav,-9.210604
861,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_204.wav,-39.866558
862,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_741.wav,-34.48471
863,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_487.wav,-10.958834
864,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_320.wav,-53.738888
865,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0509.wav,-36.73462
866,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_824.wav,-65.5896
867,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_456.wav,-18.975584
868,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_037.wav,-43.683517
869,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_790.wav,-49.071785
870,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0168.wav,-59.70658
871,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0451.wav,-44.617493
872,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_619.wav,-56.966816
873,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_278.wav,-57.419044
874,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0480.wav,-40.499332
875,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0327.wav,-26.545502
876,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_746.wav,-10.785059
877,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0278.wav,-57.392006
878,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_327.wav,-26.298252
879,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_480.wav,-40.322586
880,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_451.wav,-44.58927
881,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_823.wav,-30.282906
882,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_797.wav,-60.190872
883,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_030.wav,-14.733484
884,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_509.wav,-36.802704
885,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0456.wav,-19.101112
886,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_168.wav,-59.707153
887,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0320.wav,-53.631176
888,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0487.wav,-10.741246
889,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0204.wav,-39.982685
890,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_60.wav,-60.876785
891,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0572.wav,-34.657722
892,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0113.wav,-41.843872
893,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_907.wav,-10.386968
894,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_575.wav,-42.02027
895,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_114.wav,-61.143913
896,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_662.wav,-10.905151
897,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_203.wav,-13.81026
898,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_464.wav,-47.67404
899,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_816.wav,-41.13523
900,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_29.wav,-51.448063
901,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_312.wav,-17.855526
902,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_773.wav,-33.760086
903,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0315.wav,-26.74863
904,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0463.wav,-25.522774
905,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0126.wav,-32.28067
906,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_079.wav,-34.401855
907,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_418.wav,-13.509334
908,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0547.wav,-36.040764
909,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_55.wav,-18.871122
910,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0231.wav,-60.208244
911,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_84.wav,-10.725017
912,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_1010.wav,-54.832565
913,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0369.wav,-49.273026
914,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_236.wav,-24.02005
915,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_591.wav,-13.601821
916,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_657.wav,-49.59838
917,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_686.wav,-29.768234
918,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_121.wav,-60.7272
919,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_932.wav,-42.80232
920,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_540.wav,-6.7358065
921,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0121.wav,-60.896156
922,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0540.wav,-6.5502286
923,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_52.wav,-59.07336
924,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_369.wav,-49.24169
925,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_83.wav,-54.220894
926,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0236.wav,-23.949884
927,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_1017.wav,-32.78535
928,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_708.wav,-26.441154
929,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_596.wav,-57.912857
930,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_231.wav,-60.18492
931,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_650.wav,-20.28057
932,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_126.wav,-32.22832
933,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_681.wav,-36.41347
934,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0418.wav,-13.510113
935,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_547.wav,-36.056023
936,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_935.wav,-57.75798
937,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_811.wav,-36.523777
938,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_463.wav,-25.540369
939,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_315.wav,-26.942673
940,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_774.wav,-50.355873
941,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_998.wav,-55.236633
942,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0312.wav,-17.885365
943,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0464.wav,-47.52729
944,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_949.wav,-56.93189
945,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_070.wav,-18.414652
946,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_863.wav,-55.401443
947,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_411.wav,-64.61519
948,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0238.wav,-45.13866
949,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_367.wav,-59.25083
950,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_706.wav,-18.711329
951,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_1019.wav,-51.90133
952,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0360.wav,-70.80487
953,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_598.wav,-53.99833
954,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_128.wav,-19.856209
955,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_549.wav,-26.787865
956,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0416.wav,-45.980568
957,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0153.wav,-60.356487
958,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0295.wav,-13.63419
959,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_20.wav,-24.859013
960,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0532.wav,-46.393475
961,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0244.wav,-57.19501
962,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0182.wav,-51.687134
963,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_243.wav,-12.661364
964,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_996.wav,-57.503624
965,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_622.wav,-52.441505
966,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_185.wav,-66.66197
967,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_154.wav,-15.570812
968,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_292.wav,-13.556949
969,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_535.wav,-18.268064
970,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_947.wav,-62.803528
971,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0154.wav,-15.6476
972,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_27.wav,-26.54768
973,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0535.wav,-18.166964
974,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0292.wav,-13.4708185
975,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_818.wav,-39.706585
976,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0243.wav,-12.683516
977,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0185.wav,-67.19951
978,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_991.wav,-57.543404
979,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_244.wav,-57.31236
980,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_182.wav,-51.741203
981,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_625.wav,-68.75078
982,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_153.wav,-60.35879
983,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_940.wav,-42.258713
984,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_532.wav,-46.681686
985,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_295.wav,-13.5074005
986,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_077.wav,-55.582405
987,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0128.wav,-19.607494
988,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0549.wav,-26.561272
989,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_416.wav,-45.749565
990,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_864.wav,-11.108217
991,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_360.wav,-70.80647
992,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_701.wav,-14.90744
993,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_238.wav,-45.111732
994,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0367.wav,-59.214348
995,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_659.wav,-34.864346
996,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_688.wav,-47.608498
997,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0411.wav,-64.60666
998,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_142.wav,-59.37899
999,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_284.wav,-23.098446
1000,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_523.wav,-21.173935
1001,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_951.wav,-15.610428
1002,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_255.wav,-26.102394
1003,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_980.wav,-31.217474
1004,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_634.wav,-70.202255
1005,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_193.wav,-19.568813
1006,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0252.wav,-40.530216
1007,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0194.wav,-62.10424
1008,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0145.wav,-21.681858
1009,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0283.wav,-45.67678
1010,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_36.wav,-18.056797
1011,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0524.wav,-23.080368
1012,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_809.wav,-53.24446
1013,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_699.wav,-13.730678
1014,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0400.wav,-34.00863
1015,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_229.wav,-49.946075
1016,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0376.wav,-64.6965
1017,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_648.wav,-61.766087
1018,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_371.wav,-15.380415
1019,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_710.wav,-63.151688
1020,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_066.wav,-17.728807
1021,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0139.wav,-28.41589
1022,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0558.wav,-39.929306
1023,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_875.wav,-60.359417
1024,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_407.wav,-41.029823
1025,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_139.wav,-28.083143
1026,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_558.wav,-39.94256
1027,../models/ssd_256_256/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_0407.wav,-40.96746
