,Unnamed: 0,file_path,noise_level,bin,type
895,1514,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_603.wav,-42.131012,4,ddim
896,1117,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_848.wav,-42.119648,4,ddim
897,1499,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_334.wav,-42.050964,4,ddim
898,17,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_149.wav,-42.039913,4,ddpm
899,1189,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_559.wav,-41.978264,4,ddim
900,1041,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_153.wav,-41.92605,4,ddim
901,1464,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_792.wav,-41.91704,4,ddim
902,893,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_980.wav,-41.904556,4,ddim
903,129,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_163.wav,-41.836773,4,ddpm
904,877,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_589.wav,-41.825745,4,ddim
905,490,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_28.wav,-41.798405,4,ddpm
906,1718,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_653.wav,-41.79425,4,ddim
907,1853,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_101.wav,-41.790962,4,ddim
908,1404,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_77.wav,-41.789185,4,ddim
909,1373,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_248.wav,-41.77288,4,ddim
910,720,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_314.wav,-41.772408,4,ddpm
911,700,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_533.wav,-41.729767,4,ddpm
912,1020,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_975.wav,-41.712883,4,ddim
913,832,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_409.wav,-41.709587,4,ddim
914,1367,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_542.wav,-41.675278,4,ddim
915,1624,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_483.wav,-41.669437,4,ddim
916,1493,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_914.wav,-41.656456,4,ddim
917,90,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_566.wav,-41.63809,4,ddpm
918,876,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_558.wav,-41.608,4,ddim
919,680,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_293.wav,-41.585293,4,ddpm
920,878,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_64.wav,-41.562218,4,ddim
921,212,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_99.wav,-41.559223,4,ddpm
922,440,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_816.wav,-41.55774,4,ddpm
923,758,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_71.wav,-41.53806,4,ddpm
924,493,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_329.wav,-41.479935,4,ddpm
925,1633,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_44.wav,-41.470055,4,ddim
926,1057,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_549.wav,-41.46222,4,ddim
927,1813,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_347.wav,-41.425255,4,ddim
928,622,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_220.wav,-41.419083,5,ddpm
929,332,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_653.wav,-41.37799,5,ddpm
930,1686,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_1011.wav,-41.33333,5,ddim
931,1222,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_590.wav,-41.316376,5,ddim
932,371,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_165.wav,-41.311073,5,ddpm
933,1298,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_328.wav,-41.304184,5,ddim
934,993,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_889.wav,-41.27433,5,ddim
935,210,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_349.wav,-41.22256,5,ddpm
936,949,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_564.wav,-41.218597,5,ddim
937,535,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_673.wav,-41.194653,5,ddpm
938,202,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_299.wav,-41.19228,5,ddpm
939,1332,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_906.wav,-41.18644,5,ddim
940,1065,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_811.wav,-41.164444,5,ddim
941,1080,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_657.wav,-41.124947,5,ddim
942,977,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_823.wav,-41.124443,5,ddim
943,229,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_33.wav,-41.116997,5,ddpm
944,1728,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_307.wav,-41.116196,5,ddim
945,761,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_228.wav,-41.033665,5,ddpm
946,922,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_435.wav,-41.024696,5,ddim
947,742,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_586.wav,-40.818676,5,ddpm
948,1097,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_833.wav,-40.79938,5,ddim
949,560,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_39.wav,-40.776047,5,ddpm
950,565,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_170.wav,-40.771004,5,ddpm
951,1775,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_768.wav,-40.72061,5,ddim
952,1757,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_639.wav,-40.7155,5,ddim
953,289,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_693.wav,-40.646755,5,ddpm
954,1663,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_380.wav,-40.629257,5,ddim
955,1433,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_357.wav,-40.60496,5,ddim
956,1610,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_571.wav,-40.5439,5,ddim
957,1398,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_290.wav,-40.525368,5,ddim
958,1436,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_421.wav,-40.45729,5,ddim
959,49,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_430.wav,-40.390717,5,ddpm
960,1826,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_349.wav,-40.339005,5,ddim
961,250,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_347.wav,-40.3088,5,ddpm
962,497,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_575.wav,-40.272537,5,ddpm
963,1732,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_148.wav,-40.26539,5,ddim
964,5,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_644.wav,-40.26242,5,ddpm
965,1069,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_231.wav,-40.144287,5,ddim
966,282,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_307.wav,-40.13224,5,ddpm
967,619,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_690.wav,-40.12677,5,ddpm
968,299,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_224.wav,-40.125404,5,ddpm
969,933,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_496.wav,-40.115593,5,ddim
970,1852,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_677.wav,-40.10125,5,ddim
971,1560,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_286.wav,-40.09919,5,ddim
972,726,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_680.wav,-40.078808,5,ddpm
973,365,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_86.wav,-40.077335,5,ddpm
974,1135,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_897.wav,-40.023968,5,ddim
975,578,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_252.wav,-40.022385,5,ddpm
976,1402,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_778.wav,-40.012,5,ddim
977,566,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_511.wav,-40.00475,5,ddpm
978,1749,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_645.wav,-40.00225,5,ddim
979,1098,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_441.wav,-39.975224,5,ddim
980,319,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_467.wav,-39.94126,5,ddpm
981,1322,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_825.wav,-39.919437,5,ddim
982,1761,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_372.wav,-39.918808,5,ddim
983,1382,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_703.wav,-39.84694,5,ddim
984,1125,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_499.wav,-39.823986,5,ddim
985,1439,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_505.wav,-39.81144,5,ddim
986,1548,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_374.wav,-39.779083,5,ddim
987,813,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_441.wav,-39.76655,5,ddpm
988,957,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_336.wav,-39.738388,5,ddim
989,729,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_709.wav,-39.691895,5,ddpm
990,13,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_306.wav,-39.62984,5,ddpm
991,995,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_500.wav,-39.629578,5,ddim
992,117,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_743.wav,-39.606113,5,ddpm
993,1312,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_886.wav,-39.564476,5,ddim
994,1073,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_126.wav,-39.545963,5,ddim
995,639,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_202.wav,-39.495644,5,ddpm
996,1396,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_241.wav,-39.391045,5,ddim
997,901,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_891.wav,-39.385838,5,ddim
998,1100,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_756.wav,-39.380554,5,ddim
999,1032,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_416.wav,-39.2578,5,ddim
1000,1220,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_10.wav,-39.25708,5,ddim
1001,478,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_352.wav,-39.235092,5,ddpm
1002,1503,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_397.wav,-39.20707,5,ddim
1003,795,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_394.wav,-39.19286,5,ddpm
1004,1708,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_467.wav,-39.183006,5,ddim
1005,416,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_811.wav,-39.08779,5,ddpm
1006,1411,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_163.wav,-39.057224,5,ddim
1007,182,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_461.wav,-39.033775,5,ddpm
1008,1255,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_946.wav,-39.01536,5,ddim
1009,892,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_284.wav,-39.01387,5,ddim
1010,952,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_105.wav,-38.97371,5,ddim
1011,1148,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_789.wav,-38.951256,5,ddim
1012,284,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_803.wav,-38.92756,5,ddpm
1013,247,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_396.wav,-38.872566,5,ddpm
1014,1521,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_9.wav,-38.83159,5,ddim
1015,204,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_814.wav,-38.823486,5,ddpm
1016,1074,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_547.wav,-38.819115,5,ddim
1017,585,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_589.wav,-38.790096,5,ddpm
1018,1552,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_66.wav,-38.7368,5,ddim
1019,743,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_221.wav,-38.72837,5,ddpm
1020,113,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_821.wav,-38.724957,5,ddpm
1021,234,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_101.wav,-38.628925,5,ddpm
1022,1412,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_970.wav,-38.594795,5,ddim
1023,551,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_94.wav,-38.579033,5,ddpm
1024,1193,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_764.wav,-38.504135,5,ddim
1025,1602,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_323.wav,-38.4584,5,ddim
1026,116,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_23.wav,-38.447624,5,ddpm
1027,1386,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_627.wav,-38.42473,5,ddim
1028,661,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_328.wav,-38.32812,5,ddpm
1029,708,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_687.wav,-38.32093,5,ddpm
1030,1455,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_482.wav,-38.262794,5,ddim
1031,151,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_612.wav,-38.257362,5,ddpm
1032,1517,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_966.wav,-38.212086,5,ddim
1033,1132,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_846.wav,-38.198757,5,ddim
1034,445,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_61.wav,-38.18744,5,ddpm
1035,1153,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_517.wav,-38.17461,5,ddim
1036,1630,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_119.wav,-38.17113,5,ddim
1037,102,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_116.wav,-38.163322,5,ddpm
1038,609,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_807.wav,-38.112087,5,ddpm
1039,528,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_608.wav,-38.059875,5,ddpm
1040,523,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_447.wav,-38.02977,5,ddpm
1041,1671,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_157.wav,-38.025444,5,ddim
1042,1747,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_694.wav,-38.006287,5,ddim
1043,456,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_818.wav,-37.89708,5,ddpm
1044,1794,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_8.wav,-37.881927,5,ddim
1045,1071,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_650.wav,-37.877327,5,ddim
1046,1413,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_502.wav,-37.864456,5,ddim
1047,171,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_319.wav,-37.863342,5,ddpm
1048,837,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_227.wav,-37.86065,5,ddim
1049,359,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_531.wav,-37.849464,5,ddpm
1050,1072,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_681.wav,-37.842194,5,ddim
1051,36,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_402.wav,-37.80231,5,ddpm
1052,281,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_74.wav,-37.790825,5,ddpm
1053,1344,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_481.wav,-37.788578,5,ddim
1054,1335,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_115.wav,-37.755802,5,ddim
1055,544,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_179.wav,-37.74997,5,ddpm
1056,184,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_317.wav,-37.700645,5,ddpm
1057,917,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_267.wav,-37.6978,5,ddim
1058,1664,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_186.wav,-37.688957,5,ddim
1059,297,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_552.wav,-37.661697,5,ddpm
1060,567,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_435.wav,-37.66038,5,ddpm
1061,207,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_771.wav,-37.656425,5,ddpm
1062,31,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_250.wav,-37.594986,5,ddpm
1063,1451,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_388.wav,-37.54675,5,ddim
1064,226,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_753.wav,-37.50336,5,ddpm
1065,356,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_181.wav,-37.49544,5,ddpm
1066,502,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_509.wav,-37.467033,5,ddpm
1067,1388,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_246.wav,-37.46624,5,ddim
1068,698,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_245.wav,-37.461758,5,ddpm
1069,754,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_474.wav,-37.446777,5,ddpm
1070,257,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_515.wav,-37.36042,5,ddpm
1071,1529,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_894.wav,-37.33569,5,ddim
1072,156,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_703.wav,-37.31871,5,ddpm
1073,275,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_251.wav,-37.318142,5,ddpm
1074,426,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_681.wav,-37.260666,5,ddpm
1075,195,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_655.wav,-37.192184,5,ddpm
1076,259,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_372.wav,-37.165985,5,ddpm
1077,620,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_137.wav,-37.15265,5,ddpm
1078,303,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_476.wav,-37.063313,5,ddpm
1079,1460,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_30.wav,-37.023903,5,ddim
1080,1738,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_134.wav,-36.97742,5,ddim
1081,1292,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_974.wav,-36.97066,5,ddim
1082,1587,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_470.wav,-36.931606,5,ddim
1083,1680,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_364.wav,-36.89788,5,ddim
1084,715,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_313.wav,-36.853756,5,ddpm
1085,1759,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_258.wav,-36.842056,5,ddim
1086,1062,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_706.wav,-36.834076,5,ddim
1087,785,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_607.wav,-36.77404,5,ddpm
1088,939,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_849.wav,-36.727753,5,ddim
1089,1597,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_643.wav,-36.60888,5,ddim
1090,765,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_143.wav,-36.607044,5,ddpm
1091,67,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_720.wav,-36.584557,5,ddpm
1092,1036,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_701.wav,-36.4636,5,ddim
1093,269,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_190.wav,-36.38172,5,ddpm
1094,423,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_547.wav,-36.371284,5,ddpm
1095,15,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_802.wav,-36.360817,5,ddpm
1096,178,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_189.wav,-36.355453,5,ddpm
1097,381,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_81.wav,-36.350952,5,ddpm
1098,1762,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_1000.wav,-36.199947,5,ddim
1099,1078,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_591.wav,-36.134346,5,ddim
1100,1528,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_390.wav,-36.100197,5,ddim
1101,1397,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_994.wav,-36.057903,5,ddim
1102,174,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_413.wav,-35.99804,5,ddpm
1103,401,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_117.wav,-35.874523,5,ddpm
1104,1849,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_20.wav,-35.856308,5,ddim
1105,1287,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_881.wav,-35.844185,5,ddim
1106,830,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_103.wav,-35.827385,5,ddpm
1107,913,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_177.wav,-35.7615,5,ddim
1108,26,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_308.wav,-35.733498,5,ddpm
1109,1130,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_171.wav,-35.694946,5,ddim
1110,1114,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_22.wav,-35.686134,5,ddim
1111,1090,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_59.wav,-35.68213,5,ddim
